contract_size,ua_tse_code,ua_ticker,ua_close_price,ua_yesterday_price,begin_date,end_date,strike_price,days_to_maturity,tse_code,last_price,open_positions,close_price,yesterday_price,notional_value,trades_value,trades_volume,trades_num,name,ticker,bid_price,bid_volume,ask_price,ask_volume,yesterday_open_positions,option_type
1000,17914401175772326,اهرم,21900,21300,20231204,20240515,15000,58,33251497548902575,7000,2,7000,7000,0.0,0.0,0,0,اختيارخ اهرم-15000-1403/02/26,ضهرم2003,7700,1,8065,1,2,call
1000,42799209630949274,بهين رو,11130,11080,20231115,20240619,7500,93,20425502209471985,4140,3538,4140,4140,0.0,0.0,0,0,اختيارخ بهين رو-7500-03/03/30,ضهين0301,3600,100,4940,100,3538,call
1000,26824673819862694,خبهمن,1915,1894,20240109,20240417,1500,30,40425613666758430,470,288,470,470,0.0,0.0,0,0,اختيارخ خبهمن-1500-1403/01/29,ضهمن0101,0,0,0,0,288,call
1000,34557241988629814,بركت,5670,5580,20240227,20240710,3750,114,59505935608831882,1,0,1,1,0.0,0.0,0,0,اختيارخ بركت-3750-1403/04/20,ضبرك4001,1,1000,4485,200,0,call
1000,46348559193224090,فولاد,4976,4826,20240305,20240619,6000,93,45868739548603037,1,0,1,1,0.0,0.0,0,0,اختيارخ فولاد-6000-1403/03/30,ضفلا3037,0,0,0,0,0,call
1000,48990026850202503,خگستر,5130,5040,20240224,20240717,5000,121,48202454112146247,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-5000-1403/04/27,ضستر4006,1,2000,0,0,0,call
1000,65883838195688438,خودرو,3229,3179,20240107,20240424,3000,37,4915843094485723,420,604177,406,385,16257626000.0,2046474000.0,5038,28,اختيارخ خودرو-3000-1403/02/05,ضخود2045,385,814,420,737,604051,call
1300,35425587644337450,فملي,6840,6560,20231127,20240407,6923,20,23037893882015080,500,22,500,500,0.0,0.0,0,0,اختيارخ فملي-6923-1403/01/19,ضملي0108,0,0,500,142,22,call
1000,35366681030756042,شبندر,11120,10710,20240302,20240626,7000,100,55859299141576,1,0,1,1,0.0,0.0,0,0,اختيارخ شبندر-7000-1403/04/06,ضبدر4002,1,1000,0,0,0,call
1634,7745894403636165,شپنا,5660,5470,20231225,20240428,3977,41,3883478034059225,1600,7008,1600,1600,0.0,0.0,0,0,اختيارخ شپنا-3977-1403/02/09,ضشنا2035,0,0,0,0,7008,call
1000,64216772923447100,شتاب,10770,10410,20231030,20240424,13000,37,35815717963426194,51,6425,51,51,0.0,0.0,0,0,اختيارخ شتاب-13000-1403/02/05,ضتاب0209,61,30,222,1,6425,call
1000,2400322364771558,شستا,1187,1162,20240106,20240501,800,44,69848336079341829,421,3781,442,510,337108000.0,125583000.0,284,13,اختيارخ شستا-800-1403/02/12,ضستا2022,410,9,442,5,3523,call
1000,2400322364771558,شستا,1187,1162,20240106,20240501,1500,44,48311585517666890,7,5532,15,15,1181000000.0,14920000.0,1000,2,اختيارخ شستا-1500-1403/02/12,ضستا2029,7,990,14,10,5532,call
1000,17914401175772326,اهرم,21900,21300,20240316,20240717,22000,121,40915620552893175,3510,1222,3540,2850,9237580000.0,1493990000.0,422,8,اختيارخ اهرم-22000-1403/04/27,ضهرم4005,3300,10,3800,25,1000,call
2011,778253364357513,وبملت,2386,2289,20231223,20240417,2735,30,3664015327574577,26,29886,23,21,29945853286.0,294380235.0,6241,20,اختيارخ وبملت-2735-1403/01/29,ضملت0107,20,500,26,440,23914,call
1000,28320293733348826,وبصادر,2028,2028,20240203,20240612,1800,86,16761410528595740,380,629,380,489,119711000.0,22420000.0,59,4,اختيارخ وبصادر-1800-1403/03/23,ضصاد3041,380,941,0,0,570,call
1500,63917421733088077,وتجارت,1519,1492,20240106,20240508,1133,51,18199191907290863,596,101,597,597,0.0,0.0,0,0,اختيارخ وتجارت-1133-1403/02/19,ضجار2033,239,11,0,0,101,call
1300,35425587644337450,فملي,6840,6560,20231127,20240407,5000,20,30354747583357101,1,0,1,1,0.0,0.0,0,0,اختيارخ فملي-5000-1403/01/19,ضملي0104,0,0,0,0,0,call
1000,64216772923447100,شتاب,10770,10410,20231030,20240424,7000,37,34922630339914613,4100,2552,4005,3750,1129800000.0,420500000.0,105,2,اختيارخ شتاب-7000-1403/02/05,ضتاب0202,0,0,4100,5,2652,call
1000,44891482026867833,خساپا,2660,2640,20240107,20240515,1700,58,58947978359892492,1109,1433,1098,951,539980000.0,222910000.0,203,6,اختيارخ خساپا-1700-1403/02/26,ضسپا2000,980,1,0,0,1435,call
1000,2400322364771558,شستا,1187,1162,20231209,20240327,1800,9,2603883593690026,2,189,2,2,0.0,0.0,0,0,اختيارخ شستا-1800-1403/01/08,ضستا0118,0,0,1,4,189,call
1000,2400322364771558,شستا,1187,1162,20240106,20240501,1200,44,7429053537193330,81,5451318,79,72,2511919904000.0,166464766000.0,2116192,5605,اختيارخ شستا-1200-1403/02/12,ضستا2026,81,3,81,105,5100957,call
1000,2400322364771558,شستا,1187,1162,20240203,20240529,1500,72,21568339164702211,21,13670,27,24,721056000.0,16155000.0,609,5,اختيارخ شستا-1500-1403/03/09,ضستا3020,21,195,48,4,13408,call
1000,17914401175772326,اهرم,21900,21300,20231204,20240410,16000,23,22537751333019133,1,0,1,1,0.0,0.0,0,0,اختيارخ اهرم-16000-1403/01/22,ضهرم0104,5001,1,0,0,0,call
1000,63917421733088077,وتجارت,1519,1492,20240310,20240703,1200,107,62945151193070931,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1200-1403/04/13,ضجار4002,0,0,0,0,0,call
1000,63917421733088077,وتجارت,1519,1492,20240310,20240703,1900,107,33422651635340946,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1900-1403/04/13,ضجار4009,1,2000,0,0,0,call
1000,11285885633824855,دريا,16480,16300,20231122,20240602,11000,76,63997220301109851,1,0,1,1,0.0,0.0,0,0,اختيارخ دريا-11000-1403/03/13,ضدرا3001,5001,5,0,0,0,call
1000,70541934393301867,سلام,16390,16090,20231213,20240602,15000,76,23703508788632150,2620,3852,2616,2616,0.0,0.0,0,0,اختيارخ سلام-15000-1403/03/13,ضسلا3004,500,30,3250,250,3852,call
2000,43362635835198978,هاي وب,968,968,20240103,20240407,950,20,34002057727490088,200,20,200,200,0.0,0.0,0,0,اختيارخ هاي وب-950-1403/01/19,ضهاي0104,1,1000,0,0,20,call
1000,69143674941561637,پترول,1945,1916,20240110,20240515,2400,58,32618075987622374,1,0,1,1,0.0,0.0,0,0,اختيارخ پترول-2400-1403/02/26,ضرول2008,0,0,0,0,0,call
9425,71483646978964608,ذوب,472,472,20231204,20240407,424,20,13945085652031071,650,118,650,650,0.0,0.0,0,0,اختيارخ ذوب-424-1403/01/19,ضذوب0105,0,0,0,0,118,call
1000,37828981835497620,پتروآگاه,12210,12050,20240224,20240508,11000,51,52766444545118009,1,0,1,1,0.0,0.0,0,0,اختيارخ ص آگاه-11000-03/02/19,ضترو2004,0,0,0,0,0,call
1000,17914401175772326,اهرم,21900,21300,20231204,20240410,28000,23,50355990862179019,20,1216,20,20,0.0,0.0,0,0,اختيارخ اهرم-28000-1403/01/22,ضهرم0110,22,100,68,200,1216,call
1000,17914401175772326,اهرم,21900,21300,20231204,20240612,26000,86,13369851645626082,1050,18420,1006,954,18242700000.0,837856000.0,833,38,اختيارخ اهرم-26000-1403/03/23,ضهرم3009,1050,22,1200,1,18063,call
1000,34557241988629814,بركت,5670,5580,20240108,20240421,11000,34,18647801481055391,1,0,1,1,0.0,0.0,0,0,اختيارخ بركت-11000-1403/02/02,ضبرك2010,0,0,50,200,0,call
1500,63917421733088077,وتجارت,1519,1492,20240106,20240508,1200,51,22880790002437920,390,3,390,390,0.0,0.0,0,0,اختيارخ وتجارت-1200-1403/02/19,ضجار2034,125,6,777,10,3,call
1000,63917421733088077,وتجارت,1519,1492,20240310,20240703,1800,107,58193945582236682,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1800-1403/04/13,ضجار4008,1,3000,0,0,0,call
10,62235397452612911,دارا يكم,175670,172760,20240311,20240501,120000,44,41444891318828267,1,0,1,1,0.0,0.0,0,0,اختيارخ ص.دارا-120000-03/02/12,ضدار2001,33333,44,90000,20,0,call
1000,46348559193224090,فولاد,4976,4826,20240305,20240619,3250,93,3109566038319328,1,0,1,1,0.0,0.0,0,0,اختيارخ فولاد-3250-1403/03/30,ضفلا3030,0,0,0,0,0,call
1000,48990026850202503,خگستر,5130,5040,20240224,20240717,3500,121,59151799489993200,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-3500-1403/04/27,ضستر4002,1,2000,0,0,0,call
1000,65883838195688438,خودرو,3229,3179,20231028,20240327,3500,9,18566387098759703,14,620795,15,18,21856471000.0,98808000.0,6773,20,اختيارخ خودرو-3500-1403/01/08,ضخود0123,7,400,18,1378,617190,call
1000,65883838195688438,خودرو,3229,3179,20240107,20240424,2600,37,15974855384038131,710,455856,707,692,8959050000.0,2276126000.0,3218,27,اختيارخ خودرو-2600-1403/02/05,ضخود2043,697,10,718,2,455648,call
1000,65883838195688438,خودرو,3229,3179,20240224,20240626,3500,100,4398130103777560,360,22426,380,380,0.0,0.0,0,0,اختيارخ خودرو-3500-1403/04/06,ضخود4044,155,2700,1000,9,22426,call
1000,69143674941561637,پترول,1945,1916,20240227,20240717,2000,121,61308057762976075,1,0,1,1,0.0,0.0,0,0,اختيارخ پترول-2000-1403/04/27,ضرول4007,0,0,0,0,0,call
1000,2400322364771558,شستا,1187,1162,20240302,20240703,1200,107,12045275633261234,169,572,156,156,0.0,0.0,0,0,اختيارخ شستا-1200-1403/04/13,ضستا4017,86,24,280,300,572,call
9425,71483646978964608,ذوب,472,472,20240123,20240612,477,86,8167257328374785,1656,15,1678,1678,0.0,0.0,0,0,اختيارخ ذوب-477-1403/03/23,ضذوب3031,0,0,0,0,15,call
1000,37828981835497620,پتروآگاه,12210,12050,20240224,20240508,16000,51,24463965061897849,1,0,1,1,0.0,0.0,0,0,اختيارخ ص آگاه-16000-03/02/19,ضترو2009,0,0,0,0,0,call
1000,17914401175772326,اهرم,21900,21300,20231204,20240515,20000,58,48762795585904226,3400,11157,3277,3007,1925440000.0,288352000.0,88,20,اختيارخ اهرم-20000-1403/02/26,ضهرم2006,3310,1,3409,1,11218,call
1000,17914401175772326,اهرم,21900,21300,20240316,20240717,15000,121,67643703196845785,1,0,1,1,0.0,0.0,0,0,اختيارخ اهرم-15000-1403/04/27,ضهرم4001,7000,1,0,0,0,call
1000,42799209630949274,بهين رو,11130,11080,20231115,20240619,9000,93,4158110057305120,3360,2090,3360,3360,0.0,0.0,0,0,اختيارخ بهين رو-9000-03/03/30,ضهين0303,2285,100,0,0,2090,call
1000,26824673819862694,خبهمن,1915,1894,20240109,20240417,2200,30,4766035170445709,60,490,60,60,0.0,0.0,0,0,اختيارخ خبهمن-2200-1403/01/29,ضهمن0107,0,0,0,0,490,call
1105,28320293733348826,وبصادر,2028,2028,20231204,20240414,1538,27,58013934028551187,794,359,853,250,58465550.0,24518845.0,26,3,اختيارخ وبصادر-1538-1403/01/26,ضصاد0103,500,12,790,4,340,call
1000,70541934393301867,سلام,16390,16090,20231213,20240602,22000,76,26657104612207210,1,0,1,1,0.0,0.0,0,0,اختيارخ سلام-22000-1403/03/13,ضسلا3008,0,0,0,0,0,call
1000,28864540805361867,فخوز,3876,3848,20240108,20240428,4500,41,26093491015787433,1,0,1,1,0.0,0.0,0,0,اختيارخ فخوز-4500-1403/02/09,ضخوز2049,0,0,0,0,0,call
1000,48990026850202503,خگستر,5130,5040,20231225,20240421,5500,34,5279386572174062,208,35,208,208,0.0,0.0,0,0,اختيارخ خگستر-5500-1403/02/02,ضستر2022,0,0,240,1000,35,call
1000,48990026850202503,خگستر,5130,5040,20231225,20240421,6500,34,44697284339269481,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-6500-1403/02/02,ضستر2024,0,0,0,0,0,call
1000,69143674941561637,پترول,1945,1916,20240227,20240717,1700,121,1264306718903553,1,0,1,1,0.0,0.0,0,0,اختيارخ پترول-1700-1403/04/27,ضرول4004,0,0,0,0,0,call
1634,7745894403636165,شپنا,5660,5470,20231225,20240428,3671,41,59981416472754989,1,0,1,1,0.0,0.0,0,0,اختيارخ شپنا-3671-1403/02/09,ضشنا2034,0,0,0,0,0,call
1000,2400322364771558,شستا,1187,1162,20240106,20240501,1800,44,60224512247446423,7,136616,7,6,31812787000.0,196615000.0,26801,83,اختيارخ شستا-1800-1403/02/12,ضستا2032,6,200,8,3019,113953,call
10,62235397452612911,دارا يكم,175670,172760,20240311,20240501,110000,44,12590446574512978,1,0,1,1,0.0,0.0,0,0,اختيارخ ص.دارا-110000-03/02/12,ضدار2000,60000,10,100000,20,0,call
10,62235397452612911,دارا يكم,175670,172760,20240311,20240501,130000,44,47140819132916294,1,0,1,1,0.0,0.0,0,0,اختيارخ ص.دارا-130000-03/02/12,ضدار2002,0,0,80000,20,0,call
1350,46348559193224090,فولاد,4976,4826,20231223,20240414,5926,27,71523822460300043,100,18,100,100,0.0,0.0,0,0,اختيارخ فولاد-5926-1403/01/26,ضفلا0108,0,0,0,0,18,call
1000,65883838195688438,خودرو,3229,3179,20240107,20240424,3500,37,29506836313311377,110,292307,113,114,26943552000.0,940837000.0,8352,25,اختيارخ خودرو-3500-1403/02/05,ضخود2047,111,100,111,949,284306,call
1300,35425587644337450,فملي,6840,6560,20231127,20240407,3462,20,52507109405763987,1,0,1,1,0.0,0.0,0,0,اختيارخ فملي-3462-1403/01/19,ضملي0100,0,0,0,0,0,call
10,67675656072510693,پالايش,149220,145210,20240302,20240428,160000,41,28956746489348237,1,0,1,1,0.0,0.0,0,0,اختيارخ پالايش-160000-03/02/09,ضپلا2008,0,0,0,0,0,call
1000,35366681030756042,شبندر,11120,10710,20240101,20240508,6500,51,39873553156674450,1,0,1,1,0.0,0.0,0,0,اختيارخ شبندر-6500-1403/02/19,ضبدر2047,0,0,0,0,0,call
9425,71483646978964608,ذوب,472,472,20231204,20240407,530,20,1152224463143706,80,2855,80,80,0.0,0.0,0,0,اختيارخ ذوب-530-1403/01/19,ضذوب0107,0,0,0,0,2855,call
1000,42799209630949274,بهين رو,11130,11080,20231115,20240619,10000,93,5050035719106377,2430,5669,2366,2028,4719120000.0,1003389000.0,424,17,اختيارخ بهين رو-10000-03/03/30,ضهين0304,1570,100,2430,71,5306,call
1000,26824673819862694,خبهمن,1915,1894,20240109,20240417,1900,30,7882944305382577,150,930,150,150,0.0,0.0,0,0,اختيارخ خبهمن-1900-1403/01/29,ضهمن0105,71,17,0,0,930,call
1000,26824673819862694,خبهمن,1915,1894,20240109,20240417,3000,30,10170147459821029,1,0,1,1,0.0,0.0,0,0,اختيارخ خبهمن-3000-1403/01/29,ضهمن0111,0,0,0,0,0,call
1000,34557241988629814,بركت,5670,5580,20240108,20240421,6500,34,34355784278089157,50,100,50,50,0.0,0.0,0,0,اختيارخ بركت-6500-1403/02/02,ضبرك2004,4,2,107,80,100,call
1000,63917421733088077,وتجارت,1519,1492,20240310,20240703,2000,107,22745790016439791,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-2000-1403/04/13,ضجار4010,40,1000,0,0,0,call
1000,70541934393301867,سلام,16390,16090,20231213,20240602,20000,76,56462850675827277,1,0,1,1,0.0,0.0,0,0,اختيارخ سلام-20000-1403/03/13,ضسلا3007,0,0,0,0,0,call
1000,48990026850202503,خگستر,5130,5040,20231225,20240421,4000,34,29869448931642367,1,0,1,1,0.0,0.0,0,0,اختيارخ خگستر-4000-1403/02/02,ضستر2019,0,0,0,0,0,call
2000,43362635835198978,هاي وب,968,968,20240103,20240407,1300,20,67532041983511730,1,0,1,1,0.0,0.0,0,0,اختيارخ هاي وب-1300-1403/01/19,ضهاي0108,0,0,0,0,0,call
2000,43362635835198978,هاي وب,968,968,20240205,20240619,850,93,16256108066348443,1,0,1,1,0.0,0.0,0,0,اختيارخ هاي وب-850-1403/03/30,ضهاي3015,1,1000,0,0,0,call
1000,7681671915916933,جهش,12350,12060,20231115,20240501,9000,44,16936035320669782,3850,444,3850,3850,0.0,0.0,0,0,اختيارخ جهش-9000-1403/02/12,ضجهش0204,100,50,0,0,444,call
1300,35425587644337450,فملي,6840,6560,20240123,20240602,6923,76,51797263854422203,1,0,1,1,0.0,0.0,0,0,اختيارخ فملي-6923-1403/03/13,ضملي3038,0,0,0,0,0,call
1000,35366681030756042,شبندر,11120,10710,20240302,20240626,6500,100,17980810984694188,1,0,1,1,0.0,0.0,0,0,اختيارخ شبندر-6500-1403/04/06,ضبدر4001,1,1000,0,0,0,call
1418,51617145873056483,شتران,3228,3183,20231216,20240417,2821,30,23541484251569544,1,0,1,1,0.0,0.0,0,0,اختيارخ شتران-2821-1403/01/29,ضترا0104,0,0,0,0,0,call
1000,17914401175772326,اهرم,21900,21300,20231204,20240410,12000,23,67616762120421356,1,0,1,1,0.0,0.0,0,0,اختيارخ اهرم-12000-1403/01/22,ضهرم0100,9600,1,0,0,0,call
1000,17914401175772326,اهرم,21900,21300,20231204,20240612,24000,86,25515093114203090,1780,107882,1733,1678,298475100000.0,23613107000.0,13629,304,اختيارخ اهرم-24000-1403/03/23,ضهرم3008,1753,10,1780,29,96791,call
1000,778253364357513,وبملت,2386,2289,20240217,20240612,2000,86,7923969161117587,617,42688,577,479,2734356000.0,660768000.0,1146,31,اختيارخ وبملت-2000-1403/03/23,ضملت3036,574,1000,617,10,41729,call
1000,34557241988629814,بركت,5670,5580,20240227,20240710,5500,114,6581528633422718,1,0,1,1,0.0,0.0,0,0,اختيارخ بركت-5500-1403/04/20,ضبرك4005,1,1000,2735,200,0,call
1000,34557241988629814,بركت,5670,5580,20240227,20240710,6500,114,46704658310243354,1,0,1,1,0.0,0.0,0,0,اختيارخ بركت-6500-1403/04/20,ضبرك4007,1,1000,1735,200,0,call
1000,28320293733348826,وبصادر,2028,2028,20240203,20240612,1700,86,12031868107461504,420,1420,420,420,0.0,0.0,0,0,اختيارخ وبصادر-1700-1403/03/23,ضصاد3040,1,1000,0,0,1420,call
1500,63917421733088077,وتجارت,1519,1492,20240106,20240508,1867,51,13071909133954996,26,8320,26,25,5033206500.0,86151000.0,2209,22,اختيارخ وتجارت-1867-1403/02/19,ضجار2040,5,10,26,791,6111,call
1000,63917421733088077,وتجارت,1519,1492,20240310,20240703,1500,107,41546989379457748,1,0,1,1,0.0,0.0,0,0,اختيارخ وتجارت-1500-1403/04/13,ضجار4005,1,2000,0,0,0,call
1000,46348559193224090,فولاد,4976,4826,20240305,20240619,3500,93,11983536341188181,1,0,1,1,0.0,0.0,0,0,اختيارخ فولاد-3500-1403/03/30,ضفلا3031,0,0,0,0,0,call
2000,43362635835198978,هاي وب,968,968,20240103,20240407,1200,20,33044695753493384,20,3226,15,15,0.0,0.0,0,0,اختيارخ هاي وب-1200-1403/01/19,ضهاي0107,0,0,0,0,3226,call
1000,65883838195688438,خودرو,3229,3179,20231028,20240327,3250,9,2280985410177064,68,338381,69,65,80865393000.0,1738420000.0,25159,97,اختيارخ خودرو-3250-1403/01/08,ضخود0122,69,100,69,1850,336152,call
1000,65883838195688438,خودرو,3229,3179,20240203,20240529,2800,72,54988991792936651,799,3008,799,612,3217000.0,799000.0,1,1,اختيارخ خودرو-2800-1403/03/09,ضخود3083,700,30,800,455,3007,call
1000,65883838195688438,خودرو,3229,3179,20240224,20240626,1800,100,10781959802458835,1599,545,1599,1599,0.0,0.0,0,0,اختيارخ خودرو-1800-1403/04/06,ضخود4035,1000,11,0,0,545,call
1000,37828981835497620,پتروآگاه,12210,12050,20240224,20240508,14000,51,14987265250536221,1,0,1,1,0.0,0.0,0,0,اختيارخ ص آگاه-14000-03/02/19,ضترو2007,0,0,0,0,0,call
1000,17914401175772326,اهرم,21900,21300,20231204,20240410,13000,23,41876389060511395,9960,81,9928,9928,0.0,0.0,0,0,اختيارخ اهرم-13000-1403/01/22,ضهرم0101,9000,2,0,0,81,call
1000,778253364357513,وبملت,2386,2289,20240217,20240612,2800,86,66286447481533131,1,0,1,1,0.0,0.0,0,0,اختيارخ وبملت-2800-1403/03/23,ضملت3040,1,55,0,0,0,call
1000,34557241988629814,بركت,5670,5580,20240108,20240421,5500,34,9960051427731913,450,3038,441,414,396900000.0,95730000.0,217,4,اختيارخ بركت-5500-1403/02/02,ضبرك2002,401,10,666,100,3018,call
1000,34557241988629814,بركت,5670,5580,20240108,20240421,6000,34,265274752694322,120,901,120,120,0.0,0.0,0,0,اختيارخ بركت-6000-1403/02/02,ضبرك2003,61,2,220,202,901,call
10,62235397452612911,دارا يكم,175670,172760,20240311,20240501,150000,44,56875525808419868,1,0,1,1,0.0,0.0,0,0,اختيارخ ص.دارا-150000-03/02/12,ضدار2004,0,0,60000,20,0,call
